#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
2986,11/02/2022 14:00:00,27.63,2439.68,,,,,,
2987,11/02/2022 14:10:00,27.54,2443.52,,,,,,
2988,11/02/2022 14:20:00,27.50,2112.64,,,,,,
2989,11/02/2022 14:30:00,27.50,2152.96,,,,,,
2990,11/02/2022 14:40:00,27.41,2241.28,,,,,,
2991,11/02/2022 14:50:00,27.37,2455.68,,,,,,
2992,11/02/2022 15:00:00,27.37,2951.68,,,,,,
2993,11/02/2022 15:10:00,27.32,2983.68,,,,,,
2994,11/02/2022 15:20:00,27.28,2385.28,,,,,,
2995,11/02/2022 15:30:00,27.24,2105.60,,,,,,
2996,11/02/2022 15:40:00,27.20,1696.64,,,,,,
2997,11/02/2022 15:50:00,27.20,1744.00,,,,,,
2998,11/02/2022 16:00:00,27.20,2685.44,,,,,,
2999,11/02/2022 16:10:00,27.32,3479.04,,,,,,
3000,11/02/2022 16:20:00,27.32,2420.48,,,,,,
3001,11/02/2022 16:30:00,27.37,1552.00,,,,,,
3002,11/02/2022 16:40:00,27.32,1223.36,,,,,,
3003,11/02/2022 16:50:00,27.32,965.76,,,,,,
3004,11/02/2022 17:00:00,27.37,726.72,,,,,,
3005,11/02/2022 17:10:00,27.32,582.72,,,,,,
3006,11/02/2022 17:20:00,27.32,416.48,,,,,,
3007,11/02/2022 17:30:00,27.28,296.16,,,,,,
3008,11/02/2022 17:40:00,27.28,194.56,,,,,,
3009,11/02/2022 17:50:00,27.28,141.40,,,,,,
3010,11/02/2022 18:00:00,27.24,59.70,,,,,,
3011,11/02/2022 18:10:00,27.28,13.66,,,,,,
3012,11/02/2022 18:20:00,27.20,1.09,,,,,,
3013,11/02/2022 18:30:00,27.15,0.00,,,,,,
3014,11/02/2022 18:40:00,27.11,0.00,,,,,,
3015,11/02/2022 18:50:00,27.11,0.00,,,,,,
3016,11/02/2022 19:00:00,27.07,0.00,,,,,,
3017,11/02/2022 19:10:00,27.07,0.00,,,,,,
3018,11/02/2022 19:20:00,27.02,0.00,,,,,,
3019,11/02/2022 19:30:00,27.02,0.00,,,,,,
3020,11/02/2022 19:40:00,26.98,0.00,,,,,,
3021,11/02/2022 19:50:00,27.02,0.00,,,,,,
3022,11/02/2022 20:00:00,26.98,0.00,,,,,,
3023,11/02/2022 20:10:00,27.02,0.00,,,,,,
3024,11/02/2022 20:20:00,26.98,0.00,,,,,,
3025,11/02/2022 20:30:00,26.90,0.00,,,,,,
3026,11/02/2022 20:40:00,26.90,0.00,,,,,,
3027,11/02/2022 20:50:00,26.85,0.00,,,,,,
3028,11/02/2022 21:00:00,26.77,0.00,,,,,,
3029,11/02/2022 21:10:00,26.72,0.00,,,,,,
3030,11/02/2022 21:20:00,26.72,0.00,,,,,,
3031,11/02/2022 21:30:00,26.72,0.00,,,,,,
3032,11/02/2022 21:40:00,26.68,0.00,,,,,,
3033,11/02/2022 21:50:00,26.64,0.00,,,,,,
3034,11/02/2022 22:00:00,26.64,0.00,,,,,,
3035,11/02/2022 22:10:00,26.60,0.00,,,,,,
3036,11/02/2022 22:20:00,26.60,0.00,,,,,,
3037,11/02/2022 22:30:00,26.60,0.00,,,,,,
3038,11/02/2022 22:40:00,26.60,0.00,,,,,,
3039,11/02/2022 22:50:00,26.55,0.00,,,,,,
3040,11/02/2022 23:00:00,26.60,0.00,,,,,,
3041,11/02/2022 23:10:00,26.55,0.00,,,,,,
3042,11/02/2022 23:20:00,26.64,0.00,,,,,,
3043,11/02/2022 23:30:00,26.60,0.00,,,,,,
3044,11/02/2022 23:40:00,26.64,0.00,,,,,,
3045,11/02/2022 23:50:00,26.64,0.00,,,,,,
3046,11/03/2022 00:00:00,26.64,0.00,,,,,,
3047,11/03/2022 00:10:00,26.60,0.00,,,,,,
3048,11/03/2022 00:20:00,26.60,0.00,,,,,,
3049,11/03/2022 00:30:00,26.64,0.00,,,,,,
3050,11/03/2022 00:40:00,26.60,0.00,,,,,,
3051,11/03/2022 00:50:00,26.64,0.00,,,,,,
3052,11/03/2022 01:00:00,26.64,0.00,,,,,,
3053,11/03/2022 01:10:00,26.60,0.00,,,,,,
3054,11/03/2022 01:20:00,26.60,0.00,,,,,,
3055,11/03/2022 01:30:00,26.60,0.00,,,,,,
3056,11/03/2022 01:40:00,26.64,0.00,,,,,,
3057,11/03/2022 01:50:00,26.60,0.00,,,,,,
3058,11/03/2022 02:00:00,26.60,0.00,,,,,,
3059,11/03/2022 02:10:00,26.60,0.00,,,,,,
3060,11/03/2022 02:20:00,26.60,0.00,,,,,,
3061,11/03/2022 02:30:00,26.64,0.00,,,,,,
3062,11/03/2022 02:40:00,26.60,0.00,,,,,,
3063,11/03/2022 02:50:00,26.60,0.00,,,,,,
3064,11/03/2022 03:00:00,26.51,0.00,,,,,,
3065,11/03/2022 03:10:00,26.55,0.00,,,,,,
3066,11/03/2022 03:20:00,26.55,0.00,,,,,,
3067,11/03/2022 03:30:00,26.51,0.00,,,,,,
3068,11/03/2022 03:40:00,26.51,0.00,,,,,,
3069,11/03/2022 03:50:00,26.51,0.00,,,,,,
3070,11/03/2022 04:00:00,26.51,0.00,,,,,,
3071,11/03/2022 04:10:00,26.47,0.00,,,,,,
3072,11/03/2022 04:20:00,26.51,0.00,,,,,,
3073,11/03/2022 04:30:00,26.47,0.00,,,,,,
3074,11/03/2022 04:40:00,26.51,0.00,,,,,,
3075,11/03/2022 04:50:00,26.51,0.00,,,,,,
3076,11/03/2022 05:00:00,26.47,0.00,,,,,,
3077,11/03/2022 05:10:00,26.47,3.95,,,,,,
3078,11/03/2022 05:20:00,26.47,24.49,,,,,,
3079,11/03/2022 05:30:00,26.47,81.36,,,,,,
3080,11/03/2022 05:40:00,26.47,147.64,,,,,,
3081,11/03/2022 05:50:00,26.47,190.16,,,,,,
3082,11/03/2022 06:00:00,26.51,227.36,,,,,,
3083,11/03/2022 06:10:00,26.51,257.28,,,,,,
3084,11/03/2022 06:20:00,26.51,348.48,,,,,,
3085,11/03/2022 06:30:00,26.51,345.92,,,,,,
3086,11/03/2022 06:40:00,26.47,237.92,,,,,,
3087,11/03/2022 06:50:00,26.42,401.44,,,,,,
3088,11/03/2022 07:00:00,26.42,760.64,,,,,,
3089,11/03/2022 07:10:00,26.42,876.80,,,,,,
3090,11/03/2022 07:20:00,26.47,1478.40,,,,,,
3091,11/03/2022 07:30:00,26.51,2035.20,,,,,,
3092,11/03/2022 07:40:00,26.55,2580.48,,,,,,
3093,11/03/2022 07:50:00,26.55,2522.24,,,,,,
3094,11/03/2022 08:00:00,26.64,2241.28,,,,,,
3095,11/03/2022 08:10:00,26.64,2030.08,,,,,,
3096,11/03/2022 08:20:00,26.64,1959.68,,,,,,
3097,11/03/2022 08:30:00,26.60,1785.60,,,,,,
3098,11/03/2022 08:40:00,26.64,2859.52,,,,,,
3099,11/03/2022 08:50:00,26.68,2140.80,,,,,,
3100,11/03/2022 09:00:00,26.68,1938.56,,,,,,
3101,11/03/2022 09:10:00,26.68,1328.64,,,,,,
3102,11/03/2022 09:20:00,26.68,1656.32,,,,,,
3103,11/03/2022 09:30:00,26.72,2949.12,,,,,,
3104,11/03/2022 09:40:00,26.81,3322.88,,,,,,
3105,11/03/2022 09:50:00,26.81,3957.76,,,,,,
3106,11/03/2022 10:00:00,26.85,4183.04,,,,,,
3107,11/03/2022 10:10:00,26.85,4014.08,,,,,,
3108,11/03/2022 10:20:00,26.90,3704.32,,,,,,
3109,11/03/2022 10:30:00,26.85,2702.08,,,,,,
3110,11/03/2022 10:40:00,26.94,6036.48,,,,,,
3111,11/03/2022 10:50:00,26.94,3402.24,,,,,,
3112,11/03/2022 11:00:00,26.98,4855.04,,,,,,
3113,11/03/2022 11:10:00,27.07,4999.68,,,,,,
3114,11/03/2022 11:20:00,27.07,3605.76,,,,,,
3115,11/03/2022 11:30:00,27.11,4098.56,,,,,,
3116,11/03/2022 11:40:00,27.15,4812.80,,,,,,
3117,11/03/2022 11:50:00,27.15,4704.00,,,,,,
3118,11/03/2022 12:00:00,27.24,6402.56,,,,,,
3119,11/03/2022 12:10:00,27.28,4126.72,,,,,,
3120,11/03/2022 12:20:00,27.28,4953.60,,,,,,
3121,11/03/2022 12:30:00,27.32,4535.04,,,,,,
3122,11/03/2022 12:40:00,27.28,4239.36,,,,,,
3123,11/03/2022 12:50:00,27.63,11888.64,,,,,,
3124,11/03/2022 13:00:00,27.58,5555.20,,,,,,
3125,11/03/2022 13:10:00,27.58,6376.96,,,,,,
3126,11/03/2022 13:20:00,27.58,6028.80,,,,,,
3127,11/03/2022 13:30:00,27.58,3573.76,,,,,,
3128,11/03/2022 13:40:00,27.50,3473.92,,,,,,
3129,11/03/2022 13:50:00,27.58,3384.32,,,,,,
3130,11/03/2022 14:00:00,27.54,3139.84,,,,,,
3131,11/03/2022 14:10:00,27.41,1299.20,,,,,,
3132,11/03/2022 14:20:00,27.37,2163.84,,,,,,
3133,11/03/2022 14:30:00,27.32,2030.08,,,,,,
3134,11/03/2022 14:40:00,27.28,1770.24,,,,,,
3135,11/03/2022 14:50:00,27.24,1274.56,,,,,,
3136,11/03/2022 15:00:00,27.24,1795.84,,,,,,
3137,11/03/2022 15:10:00,27.24,2311.68,,,,,,
3138,11/03/2022 15:20:00,27.24,2000.00,,,,,,
3139,11/03/2022 15:30:00,27.20,2542.08,,,,,,
3140,11/03/2022 15:40:00,27.24,4048.64,,,,,,
3141,11/03/2022 15:50:00,27.24,2436.48,,,,,,
3142,11/03/2022 16:00:00,27.20,1069.44,,,,,,
3143,11/03/2022 16:10:00,27.20,664.96,,,,,,
3144,11/03/2022 16:20:00,27.15,452.64,,,,,,
3145,11/03/2022 16:30:00,27.11,491.68,,,,,,
3146,11/03/2022 16:40:00,27.11,357.28,,,,,,
3147,11/03/2022 16:50:00,27.02,608.16,,,,,,
3148,11/03/2022 17:00:00,27.02,464.32,,,,,,
3149,11/03/2022 17:10:00,27.02,440.48,,,,,,
3150,11/03/2022 17:20:00,26.94,437.76,,,,,,
3151,11/03/2022 17:30:00,26.94,324.56,,,,,,
3152,11/03/2022 17:40:00,26.90,162.60,,,,,,
3153,11/03/2022 17:50:00,26.90,128.20,,,,,,
3154,11/03/2022 18:00:00,26.85,48.10,,,,,,
3155,11/03/2022 18:10:00,26.81,12.56,,,,,,
3156,11/03/2022 18:20:00,26.77,1.53,,,,,,
3157,11/03/2022 18:30:00,26.72,0.00,,,,,,
3158,11/03/2022 18:40:00,26.72,0.00,,,,,,
3159,11/03/2022 18:50:00,26.72,0.00,,,,,,
3160,11/03/2022 19:00:00,26.68,0.00,,,,,,
3161,11/03/2022 19:10:00,26.68,0.00,,,,,,
3162,11/03/2022 19:20:00,26.68,0.00,,,,,,
3163,11/03/2022 19:30:00,26.64,0.00,,,,,,
3164,11/03/2022 19:40:00,26.68,0.00,,,,,,
3165,11/03/2022 19:50:00,26.72,0.00,,,,,,
3166,11/03/2022 20:00:00,26.72,0.00,,,,,,
3167,11/03/2022 20:10:00,26.72,0.00,,,,,,
3168,11/03/2022 20:20:00,26.77,0.00,,,,,,
3169,11/03/2022 20:30:00,26.77,0.00,,,,,,
3170,11/03/2022 20:40:00,26.68,0.00,,,,,,
3171,11/03/2022 20:50:00,26.72,0.00,,,,,,
3172,11/03/2022 21:00:00,26.64,0.00,,,,,,
3173,11/03/2022 21:10:00,26.68,0.00,,,,,,
3174,11/03/2022 21:20:00,26.64,0.00,,,,,,
3175,11/03/2022 21:30:00,26.68,0.00,,,,,,
3176,11/03/2022 21:40:00,26.68,0.00,,,,,,
3177,11/03/2022 21:50:00,26.64,0.00,,,,,,
3178,11/03/2022 22:00:00,26.60,0.00,,,,,,
3179,11/03/2022 22:10:00,26.60,0.00,,,,,,
3180,11/03/2022 22:20:00,26.60,0.00,,,,,,
3181,11/03/2022 22:30:00,26.60,0.00,,,,,,
3182,11/03/2022 22:40:00,26.60,0.00,,,,,,
3183,11/03/2022 22:50:00,26.55,0.00,,,,,,
3184,11/03/2022 23:00:00,26.55,0.00,,,,,,
3185,11/03/2022 23:10:00,26.55,0.00,,,,,,
3186,11/03/2022 23:20:00,26.47,0.00,,,,,,
3187,11/03/2022 23:30:00,26.51,0.00,,,,,,
3188,11/03/2022 23:40:00,26.51,0.00,,,,,,
3189,11/03/2022 23:50:00,26.55,0.00,,,,,,
3190,11/04/2022 00:00:00,26.51,0.00,,,,,,
3191,11/04/2022 00:10:00,26.55,0.00,,,,,,
3192,11/04/2022 00:20:00,26.60,0.00,,,,,,
3193,11/04/2022 00:30:00,26.60,0.00,,,,,,
3194,11/04/2022 00:40:00,26.60,0.00,,,,,,
3195,11/04/2022 00:50:00,26.60,0.00,,,,,,
3196,11/04/2022 01:00:00,26.60,0.00,,,,,,
3197,11/04/2022 01:10:00,26.60,0.00,,,,,,
3198,11/04/2022 01:20:00,26.60,0.00,,,,,,
3199,11/04/2022 01:30:00,26.51,0.00,,,,,,
3200,11/04/2022 01:40:00,26.55,0.00,,,,,,
3201,11/04/2022 01:50:00,26.51,0.00,,,,,,
3202,11/04/2022 02:00:00,26.51,0.00,,,,,,
3203,11/04/2022 02:10:00,26.55,0.00,,,,,,
3204,11/04/2022 02:20:00,26.55,0.00,,,,,,
3205,11/04/2022 02:30:00,26.51,0.00,,,,,,
3206,11/04/2022 02:40:00,26.51,0.00,,,,,,
3207,11/04/2022 02:50:00,26.47,0.00,,,,,,
3208,11/04/2022 03:00:00,26.51,0.00,,,,,,
3209,11/04/2022 03:10:00,26.51,0.00,,,,,,
3210,11/04/2022 03:20:00,26.51,0.00,,,,,,
3211,11/04/2022 03:30:00,26.42,0.00,,,,,,
3212,11/04/2022 03:40:00,26.47,0.00,,,,,,
3213,11/04/2022 03:50:00,26.47,0.00,,,,,,
3214,11/04/2022 04:00:00,26.42,0.00,,,,,,
3215,11/04/2022 04:10:00,26.47,0.00,,,,,,
3216,11/04/2022 04:20:00,26.42,0.00,,,,,,
3217,11/04/2022 04:30:00,26.47,0.00,,,,,,
3218,11/04/2022 04:40:00,26.47,0.00,,,,,,
3219,11/04/2022 04:50:00,26.42,0.00,,,,,,
3220,11/04/2022 05:00:00,26.42,0.21,,,,,,
3221,11/04/2022 05:10:00,26.47,6.81,,,,,,
3222,11/04/2022 05:20:00,26.42,31.33,,,,,,
3223,11/04/2022 05:30:00,26.42,103.44,,,,,,
3224,11/04/2022 05:40:00,26.47,173.28,,,,,,
3225,11/04/2022 05:50:00,26.47,351.04,,,,,,
3226,11/04/2022 06:00:00,26.47,514.56,,,,,,
3227,11/04/2022 06:10:00,26.47,622.72,,,,,,
3228,11/04/2022 06:20:00,26.51,903.36,,,,,,
3229,11/04/2022 06:30:00,26.55,913.92,,,,,,
3230,11/04/2022 06:40:00,26.55,1093.12,,,,,,
3231,11/04/2022 06:50:00,26.55,1397.12,,,,,,
3232,11/04/2022 07:00:00,26.68,2318.72,,,,,,
3233,11/04/2022 07:10:00,26.72,2086.40,,,,,,
3234,11/04/2022 07:20:00,26.77,1975.68,,,,,,
3235,11/04/2022 07:30:00,26.72,1959.68,,,,,,
3236,11/04/2022 07:40:00,26.77,2007.04,,,,,,
3237,11/04/2022 07:50:00,26.85,1940.48,,,,,,
3238,11/04/2022 08:00:00,26.81,1819.52,,,,,,
3239,11/04/2022 08:10:00,26.85,1697.28,,,,,,
3240,11/04/2022 08:20:00,26.90,1831.68,,,,,,
3241,11/04/2022 08:30:00,26.94,3023.36,,,,,,
3242,11/04/2022 08:40:00,27.07,3985.92,,,,,,
3243,11/04/2022 08:50:00,27.24,8611.84,,,,,,
3244,11/04/2022 09:00:00,27.24,3740.16,,,,,,
3245,11/04/2022 09:10:00,27.24,2300.80,,,,,,
3246,11/04/2022 09:20:00,27.11,1418.24,,,,,,
3247,11/04/2022 09:30:00,27.15,2972.16,,,,,,
3248,11/04/2022 09:40:00,27.20,4380.16,,,,,,
3249,11/04/2022 09:50:00,27.20,4052.48,,,,,,
3250,11/04/2022 10:00:00,27.24,3714.56,,,,,,
3251,11/04/2022 10:10:00,27.20,2360.96,,,,,,
3252,11/04/2022 10:20:00,27.20,2722.56,,,,,,
3253,11/04/2022 10:30:00,27.24,2937.60,,,,,,
3254,11/04/2022 10:40:00,27.24,3806.72,,,,,,
3255,11/04/2022 10:50:00,27.15,1659.52,,,,,,
3256,11/04/2022 11:00:00,27.11,2012.16,,,,,,
3257,11/04/2022 11:10:00,27.07,2867.20,,,,,,
3258,11/04/2022 11:20:00,27.02,1753.60,,,,,,
3259,11/04/2022 11:30:00,26.90,1701.76,,,,,,
3260,11/04/2022 11:40:00,26.81,1915.52,,,,,,
3261,11/04/2022 11:50:00,26.77,2084.48,,,,,,
3262,11/04/2022 12:00:00,26.68,2070.40,,,,,,
3263,11/04/2022 12:10:00,26.68,2395.52,,,,,,
3264,11/04/2022 12:20:00,26.64,2288.64,,,,,,
3265,11/04/2022 12:30:00,26.68,2149.76,,,,,,
3266,11/04/2022 12:40:00,26.68,1751.04,,,,,,
3267,11/04/2022 12:50:00,26.64,1610.88,,,,,,
3268,11/04/2022 13:00:00,26.60,1584.00,,,,,,
3269,11/04/2022 13:10:00,26.55,1326.08,,,,,,
3270,11/04/2022 13:20:00,26.60,1657.60,,,,,,
3271,11/04/2022 13:30:00,26.51,595.04,,,,,,
3272,11/04/2022 13:40:00,26.42,775.36,,,,,,
3273,11/04/2022 13:50:00,26.34,488.96,,,,,,
3274,11/04/2022 14:00:00,26.25,609.12,,,,,,
3275,11/04/2022 14:10:00,26.21,642.08,,,,,,
3276,11/04/2022 14:20:00,26.04,760.00,,,,,,
3277,11/04/2022 14:30:00,25.78,579.20,,,,,,
3278,11/04/2022 14:40:00,25.57,888.32,,,,,,
3279,11/04/2022 14:50:00,24.24,956.16,,,,,,
3280,11/04/2022 15:00:00,24.11,2535.04,,,,,,
3281,11/04/2022 15:01:58,,,,Logged,Logged,,,
3282,11/04/2022 15:02:00,,,,,,Logged,,
3283,11/04/2022 15:02:44,,,,,,,Logged,Logged
